code,text,origin,include,context,prompt
N28,Condição incapacitante por doença neurologica,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Comprometimento neurológico,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Problemas de equilíbrio,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Deficiência funcional,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Dificuldade funcional,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Restrição de atividades por doença neurologica,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Dificuldades cognitivas,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Deficiência neurológica,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Problemas de saúde neurológica,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Dificuldades motoras,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Limitação de autonomia por doença neurologica,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Limitação de desempenho por doença neurologica,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N28,Comprometimento das funções por doença neurologica,gpt-4o-mini_human-dc,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Limitação funcional/incapacidade Sistema nervoso e Neurologia, Limites impostos às atividades por invalidez; Critérios: limitação de função/incapacidade devida a um problema neurológico"
N90,Cefaleia em crises,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia severa,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com crises,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com rinorreia,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia episódica,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia aguda,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia em episódios,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com sintomas autonómicos,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Dor de cabeça em salvas,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com inchaço ocular,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com lacrimejo,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com ptose,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia em salvas,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia temporal,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com edema palpebral,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia em cluster,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com dor intensa unilateral,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia intensa unilateral,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com episódios,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com dor intensa,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia em salvas episódicas,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia lancinante,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia recorrente,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia unilateral,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia em grupo,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia intensa,gpt-4o-mini,0,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com miose,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia com congestão nasal,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
N90,Cefaleia cíclica,gpt-4o-mini,1,"Estou a fazer um processo de Data Augmentation e preciso de encontrar sinónimos para a seguinte doença ou problema de saúde em português de Portugal. Vou te dar as expressões que já tenho, encontra-me variações que sejam sinónimos ou outras formas de expressão similares . Dá-me entre 10 e 50 resultados. Devlove apenas a lista de expressões separadas por ';'","Cefaleia em cluster, Síndrome de ""cluster-headache""; Critérios: crises de dores graves, frequentemente lancinantes, unilaterais, periorbitárias e/ou temporais, repetindo-se até 8 vezes por dia, por vezes associadas a injecção conjuntival, lacrimejo, congestão nasal, rinorreia, suores, miose, ptose ou edema da pálpebra; as crises acontecem em salvas durando semanas/meses, separados por remissões durando meses/anos. Exclui: enxaqueca "
