code,text,origin,chapter,label
S14,"Corrosão de segundo grau do membro inferior, excepto tornozelo e pé",icd10_description,S,427
S14,"Corrosão de primeiro grau do membro inferior, excepto tornozelo e pé",icd10_description,S,427
S14,"Queimadura de segundo grau do membro inferior, excepto tornozelo e pé",icd10_description,S,427
S14,Queimadura/escaldão,icpc2_description,S,427
S14,"Queimadura de grau não especificado da cabeça, face e pescoço",icd10_description,S,427
S14,"Queimadura de primeiro grau da cabeça, face e pescoço",icd10_description,S,427
S14,"Queimadura de segundo grau da cabeça, face e pescoço",icd10_description,S,427
S14,"Queimadura de terceiro grau da cabeça, face e pescoço",icd10_description,S,427
S14,"Corrosão de grau não especificado da cabeça, face e pescoço",icd10_description,S,427
S14,"Corrosão de primeiro grau da cabeça, face e pescoço",icd10_description,S,427
S14,Corrosão de terceiro grau do tronco,icd10_description,S,427
S14,"Corrosão de segundo grau da cabeça, face e pescoço",icd10_description,S,427
S14,queimadura/escaldão de todos os graus,icpc2_inclusion,S,427
S14,"Corrosão de terceiro grau da cabeça, face e pescoço",icd10_description,S,427
S14,Queimadura de grau não especificado do tronco,icd10_description,S,427
S14,Queimadura de primeiro grau do tronco,icd10_description,S,427
S14,Queimadura de segundo grau do tronco,icd10_description,S,427
S14,Queimadura de terceiro grau do tronco,icd10_description,S,427
S14,Corrosão de grau não especificado do tronco,icd10_description,S,427
S14,Corrosão de primeiro grau do tronco,icd10_description,S,427
S14,queimadura química externa,icpc2_inclusion,S,427
S14,"Queimadura de terceiro grau do membro inferior, excepto tornozelo e pé",icd10_description,S,427
S14,Corrosão de segundo grau do tronco,icd10_description,S,427
S14,Queimaduras envolvendo 90% ou mais da superfície corporal,icd10_description,S,427
S14,"Corrosão de grau não especificado do membro inferior, excepto tornozelo e pé",icd10_description,S,427
S14,Corrosões envolvendo 90% ou mais da superfície corporal,icd10_description,S,427
S14,Corrosões envolvendo 80-89% da superfície corporal,icd10_description,S,427
S14,Corrosões envolvendo 70-79% da superfície corporal,icd10_description,S,427
S14,Corrosões envolvendo 60-69% da superfície corporal,icd10_description,S,427
S14,Corrosões envolvendo 50-59% da superfície corporal,icd10_description,S,427
S14,Corrosões envolvendo 40-49% da superfície corporal,icd10_description,S,427
S14,Corrosões envolvendo 30-39% da superfície corporal,icd10_description,S,427
S14,Corrosões envolvendo 20-29% da superfície corporal,icd10_description,S,427
S14,Corrosões envolvendo 10-19% da superfície corporal,icd10_description,S,427
S14,Corrosões envolvendo menos de 10% da superfície corporal,icd10_description,S,427
S14,Queimaduras envolvendo 80-89% da superfície corporal,icd10_description,S,427
S14,Queimaduras envolvendo 70-79% da superfície corporal,icd10_description,S,427
S14,Queimaduras envolvendo 60-69% da superfície corporal,icd10_description,S,427
S14,Queimaduras envolvendo 40-49% da superfície corporal,icd10_description,S,427
S14,Queimaduras envolvendo 50-59% da superfície corporal,icd10_description,S,427
S14,Corrosão de primeiro grau do tornozelo e pé,icd10_description,S,427
S14,Queimaduras envolvendo 20-29% da superfície corporal,icd10_description,S,427
S14,Queimaduras envolvendo 10-19% da superfície corporal,icd10_description,S,427
S14,Queimaduras envolvendo menos de 10% da superfície corporal,icd10_description,S,427
S14,"Corrosão de terceiro grau do membro inferior, excepto tornozelo e pé",icd10_description,S,427
S14,Corrosão de grau não especificado de parte do corpo não especificada,icd10_description,S,427
S14,"Queimadura de grau não especificado, localização do corpo não especificada",icd10_description,S,427
S14,Corrosão de terceiro grau do tornozelo e pé,icd10_description,S,427
S14,Corrosão de segundo grau do tornozelo e pé,icd10_description,S,427
S14,Queimaduras envolvendo 30-39% da superfície corporal,icd10_description,S,427
S14,Corrosão de grau não especificado do tornozelo e pé,icd10_description,S,427
S14,Queimadura de terceiro grau do tornozelo e pé,icd10_description,S,427
S14,Queimadura de segundo grau do tornozelo e pé,icd10_description,S,427
S14,Queimadura de primeiro grau do tornozelo e pé,icd10_description,S,427
S14,Queimadura de grau não especificado do tornozelo e pé,icd10_description,S,427
S15,Corpo estranho na pele,icpc2_description,S,428
S15,corpo estranho sob a unha,icpc2_inclusion,S,428
S16,"Escoriação, sem outra especificação, do punho, mão e dedos da mão",icd10_description,S,429
S16,"Escoriação, sem outra especificação, do joelho e perna",icd10_description,S,429
S16,"Escoriação, sem outra especificação, do cotovelo e antebraço",icd10_description,S,429
S16,"Escoriação, sem outra especificação, da anca e coxa",icd10_description,S,429
S16,Traumatismo/contusão,icpc2_description,S,429
S16,Contusão da mama,icd10_description,S,429
S16,"Escoriação, sem outra especificação, do ombro e braço",icd10_description,S,429
S16,"Escoriação, sem outra especificação, do tornozelo, pé e dedo do pé",icd10_description,S,429
S16,hematoma,icpc2_inclusion,S,429
S16,equimose,icpc2_inclusion,S,429
S17,esfoladela,icpc2_inclusion,S,430
S17,contusão se houver solução de continuidade,icpc2_inclusion,S,430
S17,Abrasão/arranhão/bolha,icpc2_description,S,430
S18,"Ferida aberta de dedo do pé, com dano na unha",icd10_description,S,431
S18,"Ferida aberta de dedo do pé, sem dano na unha",icd10_description,S,431
S18,Ferida aberta de parte não especificada da cabeça,icd10_description,S,431
S18,Ferida aberta de outras partes da cabeça,icd10_description,S,431
S18,Ferida aberta da região malar e temporomandibular,icd10_description,S,431
S18,Ferida aberta do escalpe,icd10_description,S,431
S18,"Ferida aberta de dedo polegar, com dano na unha",icd10_description,S,431
S18,Ferida aberta da anca,icd10_description,S,431
S18,Ferida aberta da coxa,icd10_description,S,431
S18,Ferida aberta do joelho,icd10_description,S,431
S18,Ferida aberta da perna,icd10_description,S,431
S18,Ferida aberta do tornozelo,icd10_description,S,431
S18,"Ferida aberta de dedo polegar, sem dano na unha",icd10_description,S,431
S18,Ferida aberta do cotovelo,icd10_description,S,431
S18,Ferida aberta do antebraço,icd10_description,S,431
S18,Ferida aberta do ombro,icd10_description,S,431
S18,Ferida aberta do pé,icd10_description,S,431
S18,Laceração/corte,icpc2_description,S,431
S18,Ferida aberta do braço,icd10_description,S,431
S18,Ferida aberta da região lombar e pélvis,icd10_description,S,431
S18,"Ferida aberta da parede abdominal, sem penetração na cavidade peritoneal",icd10_description,S,431
S18,"Ferida aberta de outras partes do abdómen, região lombar e pélvis",icd10_description,S,431
S18,laceração/corte da pele/tecidos subcutâneos,icpc2_inclusion,S,431
S19,Lesão cutânea outra,icpc2_description,S,432
S19,picada com uma agulha,icpc2_inclusion,S,432
S19,avulsão da unha,icpc2_inclusion,S,432
S19,punctura,icpc2_inclusion,S,432
S20,Calo por atrito,gpt-4o-mini,S,433
S20,Calo por pressão,gpt-4o-mini,S,433
S20,Calos e calosidades,icd10_description,S,433
S20,Espessamento da pele,gpt-4o-mini,S,433
S20,Calo localizado,gpt-4o-mini,S,433
S20,Calo benigno,gpt-4o-mini,S,433
S20,Calo secundário,gpt-4o-mini,S,433
S20,Lesão de pressão,gpt-4o-mini,S,433
S20,Calo crónico,gpt-4o-mini,S,433
S20,Calo por uso excessivo,gpt-4o-mini,S,433
S20,Calosidade,gpt-4o-mini,S,433
S20,Calo por fricção,gpt-4o-mini,S,433
S20,Endurecimento da pele,gpt-4o-mini,S,433
S20,Calo plantar,gpt-4o-mini,S,433
S20,Calosidades,gpt-4o-mini,S,433
S20,Formação de calo,gpt-4o-mini,S,433
S20,Calo superficial,gpt-4o-mini,S,433
S20,Calo por atividade física,gpt-4o-mini,S,433
S20,Calo por calçado,gpt-4o-mini,S,433
S20,Calos,gpt-4o-mini,S,433
S20,Lesão cutânea,gpt-4o-mini,S,433
S20,Calo digital,gpt-4o-mini,S,433
S20,Calo,gpt-4o-mini,S,433
S20,Calo/calosidade,icpc2_description,S,433
S21,irregularidades na pele,gpt-4o-mini,S,434
S21,pele com textura seca,gpt-4o-mini,S,434
S21,pele com textura danificada,gpt-4o-mini,S,434
S21,Sintoma/queixa da textura da pele,icpc2_description,S,434
S21,pele com descamação,gpt-4o-mini,S,434
S21,descamação da pele,gpt-4o-mini,S,434
S21,pele desidratada,gpt-4o-mini,S,434
S21,pele com textura anormal,gpt-4o-mini,S,434
S21,rugas,icpc2_inclusion,S,434
S21,escamação,icpc2_inclusion,S,434
S21,textura cutânea alterada,gpt-4o-mini,S,434
S21,pele com textura irregular,gpt-4o-mini,S,434
S21,pele com desidratação,gpt-4o-mini,S,434
S21,pele áspera,gpt-4o-mini,S,434
S21,pele seca,icpc2_inclusion,S,434
S21,pele com marcas,gpt-4o-mini,S,434
S21,pele rugosa,gpt-4o-mini,S,434
S21,pele com aparência envelhecida,gpt-4o-mini,S,434
S21,pele com textura áspera,gpt-4o-mini,S,434
S21,Alteracões da textura da pele,icd10_description,S,434
S21,pele com aspereza,gpt-4o-mini,S,434
S21,pele com secura,gpt-4o-mini,S,434
S21,pele sem brilho,gpt-4o-mini,S,434
S21,pele com perda de elasticidade,gpt-4o-mini,S,434
S21,pele escamosa,gpt-4o-mini,S,434
S21,pele enrugada,gpt-4o-mini,S,434
S21,"""peeling""",icpc2_inclusion,S,434
S21,pele com irregularidades,gpt-4o-mini,S,434
S22,Unhas com alterações na textura,gpt-4o-mini,S,435
S22,Unhas com crescimento anormal,gpt-4o-mini,S,435
S22,Unhas com alterações vasculares,gpt-4o-mini,S,435
S22,Unhas descoloridas,gpt-4o-mini,S,435
S22,Descolamento da unha,gpt-4o-mini,S,435
S22,Doença não especificada da unha,icd10_description,S,435
S22,Sintoma/queixa da unha,icpc2_description,S,435
S22,Síndrome das unhas amareladas,icd10_description,S,435
S22,Linhas de Beau,icd10_description,S,435
S22,Onicólise,icd10_description,S,435
S22,Unhas com hipocratismo,gpt-4o-mini,S,435
S22,Unhas espessas,gpt-4o-mini,S,435
S22,Unhas com ondulações,gpt-4o-mini,S,435
S22,Unhas quebradiças,gpt-4o-mini,S,435
S22,Unhas com deformidades,gpt-4o-mini,S,435
S22,Unhas frágeis,gpt-4o-mini,S,435
S22,Unhas com alterações de cor,gpt-4o-mini,S,435
S22,Unhas com estrias,gpt-4o-mini,S,435
S22,Unhas com alterações na superfície,gpt-4o-mini,S,435
S22,Unhas com lesões,gpt-4o-mini,S,435
S22,Unhas com alterações na forma,gpt-4o-mini,S,435
S22,Unhas com manchas,gpt-4o-mini,S,435
S22,dilatação das extremidades dos dedos,icpc2_inclusion,S,435
S22,Unhas com dor,gpt-4o-mini,S,435
S22,Alterações ungueais,gpt-4o-mini,S,435
S22,Baqueteamento dos dedos,icd10_description,S,435
S23,Alopécia total (capitis),icd10_description,S,436
S23,Queda de cabelo/calvície,icpc2_description,S,436
S23,"Alopécia areata, não especificada",icd10_description,S,436
S23,Alopécia Androgénica induzida por droga,icd10_description,S,436
S23,Outras alopécias androgénicas,icd10_description,S,436
S23,"Alopécia androgénica, sem outra especificação",icd10_description,S,436
S23,Alopécia Difusa,icd10_description,S,436
S23,Eflúvio anágeno,icd10_description,S,436
S23,Alopécia mucinosa,icd10_description,S,436
S23,"Outras formas, especificadas, não cicatriciais, de perda de cabelos ou pelos",icd10_description,S,436
S23,Ofíase,icd10_description,S,436
S23,Pseudopelada,icd10_description,S,436
S23,Líquen planopilar,icd10_description,S,436
S23,Foliculite decalvante,icd10_description,S,436
S23,Perifoliculite do crânio abcedada,icd10_description,S,436
S23,Foliculite uleritematosa reticulada,icd10_description,S,436
S23,Outras formas de alopécia cicatricial,icd10_description,S,436
S23,"Alopécia cicatricial, sem outra especificação",icd10_description,S,436
S23,Alopécia universal,icd10_description,S,436
S23,"Perda de cabelos ou pelos não cicatriciais, não especificada",icd10_description,S,436
S23,alopécia,icpc2_inclusion,S,436
S23,Outras formas de alopécia areata,icd10_description,S,436
S24,Sintoma/queixa cabelo/c cabelu outro,icpc2_short,S,437
S24,Sintoma/queixa do cabelo/couro cabeludo outro,icpc2_description,S,437
S24,hirsutismo,icpc2_inclusion,S,437
S24,couro cabeludo seco,icpc2_inclusion,S,437
S24,"Hipertricose, não especificada",icd10_description,S,437
S24,Outras formas de hipertricose,icd10_description,S,437
S24,Politríquia,icd10_description,S,437
S24,Hipertricose localizada,icd10_description,S,437
S24,Hipertricose lanuginosa adquirida,icd10_description,S,437
S24,Hirsutismo,icd10_description,S,437
S24,"Anomalias da cor e do pedículo dos cabelos e dos pelos, não especificadas",icd10_description,S,437
S24,Outras anomalias da cor e do pedículo dos cabelos ou pelos,icd10_description,S,437
S24,Variações da cor do cabelo,icd10_description,S,437
S24,Tricorrexis nodosa,icd10_description,S,437
S26,Medo de cancro da pele,icpc2_description,S,438
S26,Preocupação com a possibilidade de cancro de pele,gpt-4o-mini_human-dc,S,438
S26,Receio de cancro da pele,gpt-4o-mini,S,438
S26,Ansiedade por possíveis diagnósticos de cancro da pele,gpt-4o-mini,S,438
S26,Medo de lesões cutâneas malignas,gpt-4o-mini,S,438
S26,Medo de complicações cutâneas,gpt-4o-mini,S,438
S26,Ansiedade em relação ao cancro da pele,gpt-4o-mini,S,438
S26,Temor de desenvolver cancro da pele,gpt-4o-mini,S,438
S26,Medo de alterações na pele,gpt-4o-mini,S,438
S26,Preocupação excessiva com cancro da pele,gpt-4o-mini,S,438
S26,Insegurança sobre cancro da pele,gpt-4o-mini,S,438
S26,Medo de melanoma,gpt-4o-mini,S,438
S26,Receio de doenças malignas da pele,gpt-4o-mini,S,438
S26,Preocupação com o risco de cancro da pele,gpt-4o-mini,S,438
S26,Temor de diagnóstico de cancro da pele,gpt-4o-mini_human-dc,S,438
S27,Receio de problemas de pele não identificados,gpt-4o-mini,S,439
S27,Medo de problemas dermatológicos,gpt-4o-mini,S,439
S27,Receio de doenças cutâneas,gpt-4o-mini,S,439
S27,Preocupação excessiva com problemas cutâneos,gpt-4o-mini,S,439
S27,Temor de doenças não identificadas da pele,gpt-4o-mini,S,439
S27,Temor de patologias dermatológicas,gpt-4o-mini,S,439
S27,Medo de transtornos dermatológicos,gpt-4o-mini,S,439
S27,Inquietação em relação a doenças de pele,gpt-4o-mini,S,439
S27,Medo de condições não diagnosticadas da pele,gpt-4o-mini,S,439
S27,Medo de enfermidades da pele,gpt-4o-mini,S,439
S27,Temor de doenças cutâneas não diagnosticadas,gpt-4o-mini,S,439
S27,Insegurança em relação a problemas de pele,gpt-4o-mini,S,439
S27,Receio de doenças dermatológicas,gpt-4o-mini,S,439
S27,Medo de doença da pele outra,icpc2_description,S,439
S27,Preocupação com a saúde da pele,gpt-4o-mini,S,439
S27,Preocupação com doenças da pele,gpt-4o-mini,S,439
S27,Medo de condições da pele,gpt-4o-mini,S,439
S28,Limitação de atividades por problemas dermatológicos,gpt-4o-mini,S,440
S28,Limitação de função por patologias cutâneas,gpt-4o-mini,S,440
S28,Incapacidade devido a doenças de pele,gpt-4o-mini,S,440
S28,Dificuldades de função devido a problemas dermatológicos,gpt-4o-mini,S,440
S28,Incapacidade por problemas dermatológicos,gpt-4o-mini,S,440
S28,Incapacidade por condições dermatológicas,gpt-4o-mini,S,440
S28,Limitação de função por problemas de pele,gpt-4o-mini,S,440
S28,Restrições impostas por patologias dermatológicas,gpt-4o-mini,S,440
S28,Limitação de atividades por doenças da pele,gpt-4o-mini,S,440
S28,Incapacidade resultante de problemas cutâneos,gpt-4o-mini,S,440
S28,Restrições de atividade por condições de pele,gpt-4o-mini,S,440
S28,Dificuldades funcionais por problemas cutâneos,gpt-4o-mini,S,440
S28,Dificuldades nas atividades diárias por problemas de pele,gpt-4o-mini,S,440
S28,Limitação funcional por problemas dermatológicos,gpt-4o-mini,S,440
S28,Limitação funcional por condições dermatológicas,gpt-4o-mini,S,440
S28,Restrições funcionais devido a doenças de pele,gpt-4o-mini,S,440
S28,Restrições funcionais por condições dermatológicas,gpt-4o-mini,S,440
S28,Limitação funcional/incapacidade (S),icpc2_description,S,440
S28,Limitações impostas por doenças da pele,gpt-4o-mini,S,440
S28,Problemas de pele que causam limitação funcional,gpt-4o-mini,S,440
S28,Dificuldades funcionais por doenças cutâneas,gpt-4o-mini,S,440
S29,equimose espontânea,icpc2_inclusion,S,441
S29,celulite,icpc2_inclusion,S,441
S29,ferida(s),icpc2_inclusion,S,441
S29,petéquias,icpc2_inclusion,S,441
S29,Sintoma/queixa da pele outro,icpc2_description,S,441
S29,problemas do umbigo,icpc2_inclusion,S,441
S29,Equimoses espontâneas,icd10_description,S,441
S70,Herpes zoster sem complicações,icd10_description,S,442
S70,Herpes zoster,icpc2_description,S,442
S70,Meningite pelo vírus Herpes zoster,icd10_description,S,442
S70,Herpes zoster com outros envolvimentos do sistema nervoso,icd10_description,S,442
S70,Doença ocular pelo vírus Herpes zoster,icd10_description,S,442
S70,Encefalite pelo vírus Herpes zoster,icd10_description,S,442
S70,Herpes zoster com outras complicações,icd10_description,S,442
S70,zona,icpc2_inclusion,S,442
S70,nevralgia pós-herpética,icpc2_inclusion,S,442
S70,herpes zoster oftálmico,icpc2_inclusion,S,442
S70,Herpes zoster disseminado,icd10_description,S,442
S71,Herpes cutâneo,gpt-4o-mini,S,443
S71,Herpes recorrente,gpt-4o-mini,S,443
S71,Infecção por herpes,gpt-4o-mini,S,443
S71,Dermatite herpética,gpt-4o-mini,S,443
S71,Herpes em crianças,gpt-4o-mini,S,443
S71,Herpes em pacientes com doenças crónicas,gpt-4o-mini,S,443
S71,Herpes em imunocomprometidos,gpt-4o-mini,S,443
S71,Lesões herpéticas,gpt-4o-mini,S,443
S71,Herpes labial,gpt-4o-mini,S,443
S71,Infecção por vírus herpes,gpt-4o-mini,S,443
S71,Herpes em mucosas,gpt-4o-mini,S,443
S71,Herpes viral,gpt-4o-mini,S,443
S71,Infecção herpética,gpt-4o-mini,S,443
S71,Herpes tipo 1,gpt-4o-mini,S,443
S71,Herpes com eritema,gpt-4o-mini,S,443
S71,Herpes em pele,gpt-4o-mini,S,443
S71,Lesões vesiculares por herpes,gpt-4o-mini,S,443
S71,Herpes em adultos,gpt-4o-mini,S,443
S71,Herpes com vesículas,gpt-4o-mini,S,443
S71,Herpes em recém-nascidos,gpt-4o-mini,S,443
S71,Herpes com lesões,gpt-4o-mini,S,443
S71,Herpes mucocutâneo,gpt-4o-mini,S,443
S71,Herpes com história de recorrência,gpt-4o-mini,S,443
S71,Eczema herpético,gpt-4o-mini,S,443
S71,Dermatite vesícular pelo vírus Herpes,icd10_description,S,443
S71,Outras formas de infeção pelo vírus Herpes,icd10_description,S,443
S71,"Infeção pelo vírus Herpes, sem outra especificação",icd10_description,S,443
S71,Herpes superficial,gpt-4o-mini,S,443
S71,Herpes simples,gpt-4o-mini,S,443
S71,Herpes sem complicações,gpt-4o-mini,S,443
S71,Herpes simplex,icpc2_description,S,443
S72,Sarna e prurido,gpt-4o-mini,S,444
S72,Outras infestações por artrópodes,icd10_description,S,444
S72,Outra acaríase,icd10_description,S,444
S72,Escabiose,icd10_description,S,444
S72,Infestação por sarna,gpt-4o-mini,S,444
S72,Infestação por parasitas da pele,gpt-4o-mini_human-dc,S,444
S72,Doença da sarna,gpt-4o-mini,S,444
S72,Acaríase,gpt-4o-mini,S,444
S72,Sarna em crianças,gpt-4o-mini,S,444
S72,Dermatite por sarna,gpt-4o-mini,S,444
S72,Infestação cutânea por artrópodes,gpt-4o-mini,S,444
S72,Dermatose por ácaros,gpt-4o-mini,S,444
S72,Escabiose/outra acaríase,icpc2_description,S,444
S72,Infestação por ectoparasitas,gpt-4o-mini,S,444
S72,Evidência de sarna,gpt-4o-mini,S,444
S72,Galerias cutâneas,gpt-4o-mini,S,444
S72,Sintomas de sarna,gpt-4o-mini,S,444
S72,Infestação por ácaros,gpt-4o-mini,S,444
S72,Sarna,gpt-4o-mini,S,444
S72,Sarna em bebés,gpt-4o-mini,S,444
S72,Lesões cutâneas por sarna,gpt-4o-mini,S,444
S72,Sarna contagiosa,gpt-4o-mini,S,444
S72,Lesões por ácaros,gpt-4o-mini,S,444
S72,Sarna com prurido,gpt-4o-mini_human-dc,S,444
S72,Sarna em adultos,gpt-4o-mini,S,444
S72,Sarna humana,gpt-4o-mini,S,444
S72,Sarna escabiosa,gpt-4o-mini,S,444
S73,Miíase de outras localizações,icd10_description,S,445
S73,Miíase auricular,icd10_description,S,445
S73,Miíase nasofaríngea,icd10_description,S,445
S73,Hirudiníase externa,icd10_description,S,445
S73,"Miíase, sem outra especificação",icd10_description,S,445
S73,Miíase cutânea,icd10_description,S,445
S73,Pediculose e Fitíase mista,icd10_description,S,445
S73,carrapatos/carraças,icpc2_inclusion,S,445
S73,ácaros,icpc2_inclusion,S,445
S73,Fitiríase,icd10_description,S,445
S73,piolhos,icpc2_inclusion,S,445
S73,pulgas,icpc2_inclusion,S,445
S73,Pediculose/outra infestação da pele,icpc2_short,S,445
S73,Pediculose por pediculus capitis (piolho da cabeca),icd10_description,S,445
S73,Miíase ocular,icd10_description,S,445
S73,Miíase das feridas,icd10_description,S,445
S73,"Pediculose, não especificada",icd10_description,S,445
S73,Outras infestações especificadas,icd10_description,S,445
S73,"Infestação, sem outra especificação",icd10_description,S,445
S73,Pediculose/infestação da pele outra,icpc2_description,S,445
S73,Pediculose por pediculus corporis (piolho do corpo),icd10_description,S,445
S73,Tungíase [infestação pela pulga da areia],icd10_description,S,445
S74,Tinha das mãos,icd10_description,S,446
S74,Tinha dos pés,icd10_description,S,446
S74,Tinha do corpo,icd10_description,S,446
S74,Tinha imbricada,icd10_description,S,446
S74,Tinha da virilha e da região perianal,icd10_description,S,446
S74,Outras dermatofitoses,icd10_description,S,446
S74,"Dermatofitose, não especificada",icd10_description,S,446
S74,Pitiríase versicolor,icd10_description,S,446
S74,Tinha negra,icd10_description,S,446
S74,onicomicose,icpc2_inclusion,S,446
S74,pitiríase versicolor,icpc2_inclusion,S,446
S74,micose,icpc2_inclusion,S,446
S74,tinha,icpc2_inclusion,S,446
S74,Dermatofitose,icpc2_description,S,446
S74,Tinha alba,icd10_description,S,446
S74,Piedra negra,icd10_description,S,446
S74,Outras micoses superficiais especificadas,icd10_description,S,446
S74,"Micose superficial, sem outra especificação",icd10_description,S,446
S74,Tinha do couro cabeludo e da barba,icd10_description,S,446
S74,infecção cutânea a fungos,icpc2_inclusion,S,446
S74,Tinha das unhas,icd10_description,S,446
S75,Candidiase da pele e unhas,icd10_description,S,447
S75,candidíase em dobras cutâneas,gpt-4o-mini,S,447
S75,candidíase em pele sensível,gpt-4o-mini,S,447
S75,candidíase em áreas de atrito,gpt-4o-mini,S,447
S75,Monilíase/candidíase da pele,icpc2_description,S,447
S75,candidíase em áreas de fricção,gpt-4o-mini,S,447
S75,candidíase em regiões úmidas,gpt-4o-mini,S,447
S75,candidíase em regiões perianais,gpt-4o-mini,S,447
S75,intertrigo monilial,icpc2_inclusion,S,447
S75,candidíase em áreas intertriginosas,gpt-4o-mini,S,447
S75,candidíase em pele intertriginosa,gpt-4o-mini,S,447
S75,candidíase em unhas,gpt-4o-mini,S,447
S75,candidíase em dobras da pele,gpt-4o-mini,S,447
S75,candidíase em pele e unhas,gpt-4o-mini,S,447
S75,candidíase em pele,gpt-4o-mini,S,447
S75,infecção por fungos em áreas intertriginosas,gpt-4o-mini,S,447
S75,candidíase em regiões quentes e úmidas,gpt-4o-mini,S,447
S75,lesões de candidíase que envolvem as unhas/região perianal/pele,icpc2_inclusion,S,447
S76,"Bouba, não especificada",icd10_description,S,448
S76,Bouba latente,icd10_description,S,448
S76,Lesões primárias da pinta,icd10_description,S,448
S76,Lesões intermediárias da pinta,icd10_description,S,448
S76,Lesões tardias da pinta,icd10_description,S,448
S76,Outras manifestações da bouba,icd10_description,S,448
S76,Celulite e linfangite aguda de outras localizações,icd10_description,S,448
S76,Celulite e linfangite aguda de outras partes de membro,icd10_description,S,448
S76,Celulite e linfangite aguda da face e pescoço,icd10_description,S,448
S76,Celulite e linfangite aguda do tronco,icd10_description,S,448
S76,Lesões ósseas e articulares da bouba,icd10_description,S,448
S76,Piodermite,icd10_description,S,448
S76,Eritrasma,icd10_description,S,448
S76,"Outras infeções localizadas, especificadas, da pele e do tecido subcutâneo",icd10_description,S,448
S76,"Infeção local da pele e tecido subcutâneo, sem outra especificação",icd10_description,S,448
S76,Granuloma piogénico,icd10_description,S,448
S76,Lesões mistas da pinta,icd10_description,S,448
S76,Gangosa,icd10_description,S,448
S76,"Celulite e linfangite aguda, sem outra especificação",icd10_description,S,448
S76,Hiperqueratose da bouba,icd10_description,S,448
S76,Gomas e úlceras da bouba,icd10_description,S,448
S76,dermatite a estreptococco,icpc2_inclusion,S,448
S76,piodermia,icpc2_inclusion,S,448
S76,erisipela,icpc2_inclusion,S,448
S76,Infecção da pele outra,icpc2_description,S,448
S76,"Pinta, não especificada",icd10_description,S,448
S76,Outras lesões cutâneas precoces da bouba,icd10_description,S,448
S76,Erisipela,icd10_description,S,448
S76,Lesões iniciais da bouba,icd10_description,S,448
S76,Papilomas múltiplos e bouba plantar húmida,icd10_description,S,448
S77,Melanoma invasivo de localizações contíguas da pele,icd10_description,S,449
S77,"Melanoma da pele, sem outra especificação",icd10_description,S,449
S77,Neoplasia maligna da pele,icpc2_description,S,449
S77,"Outra neoplasia maligna e neoplasia maligna não especificada da pele da pálpebra, inclui as comissuras palpebrais",icd10_description,S,449
S77,Outra neoplasia maligna ou neoplasia maligna não especificada da pele de outras partes e partes não especificadas da face,icd10_description,S,449
S77,Outra neoplasia maligna ou neoplasia maligna não especificada da pele do lábio,icd10_description,S,449
S77,"Melanoma do membro inferior, inclui anca",icd10_description,S,449
S77,"Outra neoplasia maligna ou neoplasia maligna não especificada da pele de membro superior, inclui ombro",icd10_description,S,449
S77,"Outra neoplasia maligna ou neoplasia maligna não especificada da pele de membro inferior, inclui anca",icd10_description,S,449
S77,Outra neoplasia maligna ou neoplasia maligna não especificada de localizações contíguas da pele,icd10_description,S,449
S77,"Outra neoplasia maligna ou neoplasia maligna não especificada da pele, sem outra especificação",icd10_description,S,449
S77,Sarcoma de Kaposi da pele,icd10_description,S,449
S77,Outra neoplasia maligna ou neoplasia maligna não especificada da pele do escalpe e pescoço,icd10_description,S,449
S77,Outra neoplasia maligna ou neoplasia maligna não especificada da pele do tronco,icd10_description,S,449
S77,"Melanoma do membro superior, inclui ombro",icd10_description,S,449
S77,Melanoma do escalpe e do pescoço,icd10_description,S,449
S77,Melanoma de outras partes e partes não especificadas da face,icd10_description,S,449
S77,Melanoma da orelha e do canal auditivo externo,icd10_description,S,449
S77,"Melanoma da pálpebra, inclui as comissuras palpebrais",icd10_description,S,449
S77,Melanoma do lábio,icd10_description,S,449
S77,carcinoma de células escamosas (espinocelular) da pele,icpc2_inclusion,S,449
S77,ulcus rodens,icpc2_inclusion,S,449
S77,melanoma maligno,icpc2_inclusion,S,449
S77,carcinoma de células basais (basalioma),icpc2_inclusion,S,449
S77,Melanoma do tronco,icd10_description,S,449
S78,"Lipoma, sem outra especificação",icd10_description,S,450
S78,Lipoma de outras localizações,icd10_description,S,450
S78,Lipoma do cordão espermático,icd10_description,S,450
S78,Lipoma de órgãos intra-abdominais,icd10_description,S,450
S78,Lipoma de órgãos intra-torácicos,icd10_description,S,450
S78,Lipoma da pele e do tecido subcutâneo de outras localizações e de localizações não especificadas,icd10_description,S,450
S78,Lipoma,icpc2_description,S,450
S78,Lipoma de pele e tecidos subcutâneos do tronco,icd10_description,S,450
S78,"Lipoma da pele e do tecido subcutâneo da cabeça, face e pescoço",icd10_description,S,450
S78,Lipoma da pele e do tecido subcutâneo de membro,icd10_description,S,450
S79,Carcinoma in situ da pele de outras localizações,icd10_description,S,451
S79,"Carcinoma in situ da pele do membro inferior, inclui anca",icd10_description,S,451
S79,"Carcinoma in situ da pele de membro superior, inclui ombro",icd10_description,S,451
S79,"Carcinoma in situ da pele, sem outra especificação",icd10_description,S,451
S79,Outra neoplasia benigna da pele do lábio,icd10_description,S,451
S79,"Outra neoplasia benigna da pele da pálpebra, inclui as comissuras palpebrais",icd10_description,S,451
